Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT,AvgCTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
5/8/2025,17:35,BKG113663,Success,CUST19491,Auto,HSR Sector 4,HSR Layout,8,8,0,,0,,0,,79.2,3.04,4.5,3.9,Credit Card
5/18/2025,10:23,BKG113664,Success,CUST17695,Prime Plus,Kalyan Nagar,Hebbal,5,12,0,,0,,0,,256.15,11.71,4.9,3.5,Cash
5/27/2025,7:37,BKG113665,Success,CUST11846,Prime Sedan,Malleshwaram,Mahadevpura,7,6,0,,0,,0,,453.48,6.69,4.8,3.7,Debit Card
5/13/2025,16:43,BKG113666,Success,CUST13792,Bike,Whitefield,Sarjapur Road,10,15,0,,0,,0,,170.09,21.81,3,3.9,Debit Card
5/11/2025,5:39,BKG113667,Success,CUST11946,Prime Plus,HSR Sector 5,Whitefield,9,6,0,,0,,0,,236.06,4.61,4.5,5,Wallet
5/14/2025,14:16,BKG113668,Success,CUST16662,Mini,Kalyan Nagar,KR Puram,3,15,0,,0,,0,,199.39,3.87,4.7,4.4,Net Banking
5/31/2025,3:18,BKG113669,Cancelled by Customer,CUST18056,Mini,Nagarbhavi,Bommanahalli,,,1,Driver asked to cancel,0,,0,,,,,,
5/13/2025,3:56,BKG113670,Success,CUST19905,eBike,Electronic City,Brookefield,6,8,0,,0,,0,,198.85,16.94,3.9,4.3,Wallet
5/8/2025,8:44,BKG113671,Success,CUST12341,Auto,HSR Sector 5,Yeshwanthpur,6,5,0,,0,,0,,378.6,16.42,4.2,3.9,Cash
5/1/2025,3:53,BKG113672,Incomplete,CUST10425,Prime Sedan,Jayanagar,Peenya,,,0,,0,,1,Vehicle Breakdown,,,,,
5/9/2025,7:30,BKG113673,Success,CUST14212,Prime Plus,MG Road,Magadi Road,4,9,0,,0,,0,,676.88,20.65,3,3.7,Net Banking
5/12/2025,11:38,BKG113674,Cancelled by Customer,CUST19206,Mini,Bannerghatta Road,HSR Sector 7,,,1,Driver asked to cancel,0,,0,,,,,,
5/4/2025,4:29,BKG113675,Success,CUST18720,Prime Plus,Magadi Road,Kalena Agrahara,3,9,0,,0,,0,,185.54,7.87,4.4,4.7,Credit Card
5/19/2025,23:33,BKG113676,Cancelled by Driver,CUST18790,eBike,HSR Sector 6,Banashankari,,,0,,1,More than permitted people in there,0,,,,,,
5/14/2025,10:17,BKG113677,Incomplete,CUST19480,Prime Sedan,Hoodi,Bellandur,,,0,,0,,1,Other Issue,,,,,
5/11/2025,3:31,BKG113678,Cancelled by Customer,CUST18865,Prime SUV,Domlur,Bannerghatta Road,,,1,Driver asked to cancel,0,,0,,,,,,
5/15/2025,19:45,BKG113679,Cancelled by Driver,CUST10440,Bike,Ulsoor,Ulsoor,,,0,,1,Personal & Car related issues,0,,,,,,
5/28/2025,7:55,BKG113680,Success,CUST13124,Mini,Hulimavu,HSR Layout,9,7,0,,0,,0,,399.56,7.12,3.8,3.4,Debit Card
5/14/2025,18:12,BKG113681,Success,CUST17819,Prime Plus,Rajajinagar,HSR Sector 2,7,8,0,,0,,0,,519.78,19.04,3.5,4.1,Cash
5/30/2025,1:59,BKG113682,Success,CUST16128,eBike,Hoodi,Domlur,3,5,0,,0,,0,,257.31,14.58,4.9,4,Wallet
5/19/2025,12:57,BKG113683,Cancelled by Driver,CUST19702,Prime Sedan,Kudlu Gate,Devanahalli,,,0,,1,More than permitted people in there,0,,,,,,
5/15/2025,21:43,BKG113684,Success,CUST14149,Mini,Sarjapur Road,Sarjapur Road,3,11,0,,0,,0,,159.38,23.57,3.4,3.4,UPI
5/4/2025,22:17,BKG113685,Success,CUST15457,Prime SUV,HSR Sector 1,Kammanahalli,4,15,0,,0,,0,,375.09,12.27,5,4.2,Debit Card
5/25/2025,5:56,BKG113686,Success,CUST11845,Prime Sedan,Frazer Town,Ulsoor,10,7,0,,0,,0,,281.4,20.41,4.8,4.2,Credit Card
5/15/2025,7:21,BKG113687,Success,CUST15696,Bike,Bommanahalli,RT Nagar,10,8,0,,0,,0,,583.1,14.21,4,3.5,Credit Card
5/22/2025,5:40,BKG113688,Success,CUST14930,Auto,Hoodi,Kalyan Nagar,3,10,0,,0,,0,,342.38,22,4.1,4.4,Credit Card
5/28/2025,11:53,BKG113689,Cancelled by Customer,CUST15162,Mini,Yelahanka,Electronic City,,,1,Driver asked to cancel,0,,0,,,,,,
5/1/2025,11:36,BKG113690,Success,CUST10005,Bike,HSR Sector 2,Arekere,5,15,0,,0,,0,,519.87,22,4.4,3.3,Cash
5/10/2025,14:20,BKG113691,Success,CUST17524,Auto,JP Nagar,HSR Sector 2,5,11,0,,0,,0,,329.23,19.57,4.5,3.2,Cash
5/22/2025,4:56,BKG113692,Cancelled by Customer,CUST19297,Mini,Nagarbhavi,HSR Layout,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/20/2025,10:28,BKG113693,Success,CUST12201,Auto,Basavanagudi,Electronic City,9,13,0,,0,,0,,583.79,19.75,4.3,4.4,Credit Card
5/19/2025,23:43,BKG113694,Success,CUST18048,Auto,HSR Sector 1,Whitefield,3,12,0,,0,,0,,476.28,10.45,4.4,4.9,Net Banking
5/22/2025,9:23,BKG113695,Success,CUST17397,Prime SUV,Brookefield,Kudlu Gate,2,14,0,,0,,0,,672.96,10.72,4.7,3.5,Credit Card
5/17/2025,20:19,BKG113696,Cancelled by Driver,CUST18028,Prime SUV,Mahadevpura,Frazer Town,,,0,,1,Personal & Car related issues,0,,,,,,
5/28/2025,13:57,BKG113697,Success,CUST16796,Mini,Nagarbhavi,HSR Sector 7,4,8,0,,0,,0,,195.12,22.94,4.5,4,Net Banking
5/15/2025,17:57,BKG113698,Cancelled by Customer,CUST15324,Prime SUV,RT Nagar,Jayanagar,,,1,AC is not working,0,,0,,,,,,
5/22/2025,4:40,BKG113699,Cancelled by Customer,CUST15548,eBike,Devanahalli,Arekere,,,1,AC is not working,0,,0,,,,,,
5/13/2025,21:04,BKG113700,Cancelled by Customer,CUST17276,Prime Plus,Indiranagar,HSR Sector 6,,,1,Wrong Address,0,,0,,,,,,
5/8/2025,1:10,BKG113701,Success,CUST12240,Prime Plus,Nagarbhavi,Magadi Road,4,7,0,,0,,0,,216.25,15.12,3.4,4.1,Credit Card
5/14/2025,19:18,BKG113702,Success,CUST13305,Bike,Mahadevpura,Basavanagudi,7,9,0,,0,,0,,525.23,23.22,4.9,4.7,Wallet
5/9/2025,23:43,BKG113703,Cancelled by Driver,CUST10269,Auto,Brookefield,Bellandur,,,0,,1,Customer related issue,0,,,,,,
5/5/2025,12:32,BKG113704,Success,CUST10347,Prime Plus,Mahadevpura,Kalena Agrahara,5,15,0,,0,,0,,568.72,12.35,3.5,3.1,Credit Card
5/24/2025,20:48,BKG113705,Success,CUST16153,Mini,RT Nagar,Hebbal,6,5,0,,0,,0,,338.8,15.42,4.8,4.4,Cash
5/16/2025,22:35,BKG113706,Cancelled by Driver,CUST18770,Mini,Sarjapur Road,Peenya,,,0,,1,More than permitted people in there,0,,,,,,
5/21/2025,8:22,BKG113707,Success,CUST16776,Prime Sedan,Mahadevpura,Jayanagar,10,10,0,,0,,0,,506.86,12.46,3.4,4.7,Wallet
5/11/2025,11:20,BKG113708,Success,CUST13419,Prime SUV,Indiranagar,HSR Sector 2,7,14,0,,0,,0,,345.07,15.45,3.4,3.4,Wallet
5/2/2025,6:12,BKG113709,Success,CUST10392,eBike,HSR Sector 6,HSR Sector 3,10,5,0,,0,,0,,450.24,8.3,4.8,4.9,Credit Card
5/18/2025,13:23,BKG113710,Success,CUST18405,Auto,Marathahalli,HSR Sector 3,4,10,0,,0,,0,,232.75,18.15,3,3,Cash
5/3/2025,21:55,BKG113711,Success,CUST15176,Bike,BTM Layout,Vijayanagar,8,14,0,,0,,0,,148.14,17.3,3.6,4.3,Net Banking
5/5/2025,20:46,BKG113712,Incomplete,CUST18654,Mini,JP Nagar,Koramangala,,,0,,0,,1,Other Issue,,,,,
5/2/2025,22:15,BKG113713,Success,CUST14150,Mini,Nagarbhavi,Magadi Road,7,12,0,,0,,0,,437.65,13.4,3.9,4.3,Cash
5/28/2025,2:51,BKG113714,Success,CUST15498,Prime SUV,HSR Sector 7,Rajajinagar,3,12,0,,0,,0,,407.97,13.83,4.1,4,Cash
5/30/2025,6:35,BKG113715,Success,CUST15518,Auto,HSR Sector 4,HSR Sector 5,2,13,0,,0,,0,,307.59,4.66,4.6,4.7,Net Banking
5/27/2025,10:07,BKG113716,Success,CUST18202,Mini,Kalyan Nagar,Whitefield,10,11,0,,0,,0,,584.38,10.89,3.3,3.2,UPI
5/15/2025,19:12,BKG113717,Success,CUST17893,Prime Sedan,Kammanahalli,Kalyan Nagar,5,9,0,,0,,0,,760.78,5.83,4.7,3.8,Credit Card
5/10/2025,21:41,BKG113718,Success,CUST10078,Bike,Whitefield,Ulsoor,10,7,0,,0,,0,,713.97,16.74,3.4,4.4,Wallet
5/14/2025,7:30,BKG113719,Success,CUST18242,Prime Sedan,Electronic City,Bannerghatta Road,7,14,0,,0,,0,,312.32,22.25,4.1,3.4,UPI
5/31/2025,12:31,BKG113720,Success,CUST12022,Mini,JP Nagar,HSR Sector 7,8,14,0,,0,,0,,482.42,16.21,4.6,4.7,Net Banking
5/15/2025,11:15,BKG113721,Success,CUST16953,Mini,MG Road,Hulimavu,7,6,0,,0,,0,,422.54,24.41,3,3.5,Cash
5/29/2025,18:53,BKG113722,Incomplete,CUST16642,Mini,Domlur,BTM Layout,,,0,,0,,1,Customer Demand,,,,,
5/15/2025,16:11,BKG113723,Success,CUST15445,Auto,Bellandur,Jayanagar,7,6,0,,0,,0,,779.91,16.6,4.2,3.7,Net Banking
5/24/2025,21:18,BKG113724,Success,CUST15943,Prime SUV,Shivajinagar,Hebbal,3,10,0,,0,,0,,119.83,10.54,3.8,3.6,Debit Card
5/3/2025,3:52,BKG113725,Success,CUST14266,Mini,Arekere,Indiranagar,8,8,0,,0,,0,,139.77,18.63,4,4.1,Credit Card
5/30/2025,4:54,BKG113726,Success,CUST14842,eBike,Ulsoor,Frazer Town,3,7,0,,0,,0,,180.83,21.83,3.5,4.5,Cash
5/11/2025,2:06,BKG113727,Success,CUST13423,Bike,HSR Sector 5,Magadi Road,8,9,0,,0,,0,,274.71,3.46,3.5,4.2,Credit Card
5/27/2025,13:35,BKG113728,Success,CUST13166,Mini,Vijayanagar,Electronic City,6,13,0,,0,,0,,566.77,17.59,4.7,3.2,Wallet
5/1/2025,0:44,BKG113729,Success,CUST10402,Prime SUV,HSR Sector 1,Mahadevpura,3,12,0,,0,,0,,155.39,9.04,4.9,4,UPI
5/14/2025,20:38,BKG113730,Success,CUST15344,eBike,Vijayanagar,Horamavu,7,12,0,,0,,0,,478.95,5.25,4.8,4.1,Net Banking
5/9/2025,14:54,BKG113731,Success,CUST15794,Prime Plus,Domlur,Bellandur,5,7,0,,0,,0,,274.01,4.68,3.9,3.7,Credit Card
5/9/2025,9:33,BKG113732,Success,CUST19045,eBike,Domlur,Yeshwanthpur,5,9,0,,0,,0,,136.13,8.08,4.5,3.2,Cash
5/18/2025,2:49,BKG113733,Cancelled by Customer,CUST10468,Prime SUV,Yeshwanthpur,Bommanahalli,,,1,Wrong Address,0,,0,,,,,,
5/15/2025,0:10,BKG113734,Incomplete,CUST10281,eBike,Basavanagudi,Yelahanka,,,0,,0,,1,Vehicle Breakdown,,,,,
5/2/2025,21:49,BKG113735,Success,CUST17707,Bike,Arekere,HSR Layout,10,15,0,,0,,0,,434.79,2.35,3.3,3.4,Net Banking
5/3/2025,5:07,BKG113736,Cancelled by Customer,CUST14301,Bike,HSR Sector 4,Kudlu Gate,,,1,Change of plans,0,,0,,,,,,
5/21/2025,12:24,BKG113737,Incomplete,CUST18755,Prime SUV,Sarjapur Road,Jayanagar,,,0,,0,,1,Vehicle Breakdown,,,,,
5/28/2025,10:14,BKG113738,Success,CUST17065,Prime Plus,Hebbal,Peenya,4,7,0,,0,,0,,349.68,14.02,3.4,3,UPI
5/12/2025,18:59,BKG113739,Success,CUST19050,Bike,Nagarbhavi,Yeshwanthpur,9,6,0,,0,,0,,589.99,7.77,4.3,4.6,UPI
5/6/2025,17:57,BKG113740,Success,CUST12701,eBike,Peenya,Koramangala,3,14,0,,0,,0,,643.31,24.2,4.7,3.1,Credit Card
5/18/2025,20:49,BKG113741,Success,CUST15035,Auto,HSR Layout,Domlur,5,5,0,,0,,0,,628.67,21.95,3.7,3.7,UPI
5/24/2025,3:01,BKG113742,Cancelled by Driver,CUST16316,Prime SUV,HSR Sector 3,MG Road,,,0,,1,Customer related issue,0,,,,,,
5/13/2025,14:49,BKG113743,Success,CUST16759,eBike,Yelahanka,Rajajinagar,3,15,0,,0,,0,,384.41,17.84,4.9,3.7,Net Banking
5/28/2025,8:08,BKG113744,Success,CUST11599,Auto,KR Puram,Ulsoor,7,7,0,,0,,0,,199.14,4.77,3.4,4.4,Net Banking
5/23/2025,4:59,BKG113745,Success,CUST11908,Prime Sedan,Sarjapur Road,Peenya,10,9,0,,0,,0,,544.76,11.42,4.9,4.3,Credit Card
5/4/2025,9:41,BKG113746,Success,CUST18501,Prime Plus,Kammanahalli,Brookefield,2,15,0,,0,,0,,730.54,6,3,3.2,Credit Card
5/26/2025,9:45,BKG113747,Incomplete,CUST16910,Mini,KR Puram,Devanahalli,,,0,,0,,1,Other Issue,,,,,
5/1/2025,17:44,BKG113748,Success,CUST17560,Auto,Peenya,Koramangala,5,5,0,,0,,0,,163.64,6.81,4.6,4.1,Credit Card
5/14/2025,13:31,BKG113749,Cancelled by Driver,CUST14764,Prime Plus,Kalyan Nagar,Kalena Agrahara,,,0,,1,Personal & Car related issues,0,,,,,,
5/14/2025,6:22,BKG113750,Success,CUST17631,eBike,HSR Sector 4,HSR Sector 6,7,10,0,,0,,0,,621.87,21,4.5,4,Credit Card
5/1/2025,8:55,BKG113751,Cancelled by Customer,CUST17291,Prime Plus,Magadi Road,Banashankari,,,1,Change of plans,0,,0,,,,,,
5/6/2025,18:35,BKG113752,Incomplete,CUST12131,eBike,Yeshwanthpur,Kammanahalli,,,0,,0,,1,Customer Demand,,,,,
5/4/2025,23:22,BKG113753,Success,CUST15703,Prime SUV,Kammanahalli,Malleshwaram,5,7,0,,0,,0,,435.8,12.7,3,3.2,Cash
5/4/2025,13:48,BKG113754,Incomplete,CUST12196,eBike,Indiranagar,BTM Layout,,,0,,0,,1,Vehicle Breakdown,,,,,
5/13/2025,19:08,BKG113755,Success,CUST11208,Mini,RT Nagar,HSR Sector 7,2,6,0,,0,,0,,404.91,10.6,3.7,3.9,UPI
5/10/2025,2:20,BKG113756,Success,CUST14177,Prime SUV,Horamavu,Sarjapur Road,8,9,0,,0,,0,,425.42,7.83,3.8,4.3,Debit Card
5/15/2025,3:16,BKG113757,Success,CUST18780,Mini,Vijayanagar,Mahadevpura,8,15,0,,0,,0,,445.26,10.49,4.5,4.4,Wallet
5/16/2025,3:33,BKG113758,Success,CUST13496,Bike,Whitefield,Jayanagar,4,11,0,,0,,0,,577.62,23.48,4.1,4.6,Credit Card
5/4/2025,17:39,BKG113759,Cancelled by Driver,CUST19492,Bike,Indiranagar,Mahadevpura,,,0,,1,Customer related issue,0,,,,,,
5/27/2025,10:00,BKG113760,Cancelled by Customer,CUST10463,Mini,HSR Sector 6,JP Nagar,,,1,Driver asked to cancel,0,,0,,,,,,
5/9/2025,19:34,BKG113761,Success,CUST16067,eBike,Basavanagudi,Brookefield,5,8,0,,0,,0,,640.01,20.71,4.3,3.4,Credit Card
5/26/2025,9:29,BKG113762,Cancelled by Driver,CUST14101,Bike,Koramangala,Yeshwanthpur,,,0,,1,The customer was coughing/sick,0,,,,,,
5/11/2025,9:07,BKG113763,Success,CUST11808,Bike,Malleshwaram,Hoodi,5,13,0,,0,,0,,566.29,7.55,3.1,4.5,Net Banking
5/12/2025,4:53,BKG113764,Cancelled by Customer,CUST11441,Auto,Devanahalli,Sarjapur Road,,,1,Change of plans,0,,0,,,,,,
5/15/2025,0:19,BKG113765,Success,CUST17494,Auto,Bannerghatta Road,Nagarbhavi,8,15,0,,0,,0,,630.15,6.53,3.5,4.3,Cash
5/10/2025,18:30,BKG113766,Success,CUST17275,Bike,Shivajinagar,Whitefield,3,5,0,,0,,0,,564.72,9.6,4.4,4.4,Credit Card
5/21/2025,10:38,BKG113767,Success,CUST17921,Mini,Electronic City,Banashankari,4,15,0,,0,,0,,386.01,12.79,3.8,4,Debit Card
5/11/2025,3:18,BKG113768,Success,CUST16605,Prime Sedan,Hulimavu,Hoodi,10,13,0,,0,,0,,398.76,7.29,3.7,3.1,Wallet
5/11/2025,1:50,BKG113769,Success,CUST10028,Auto,Bommanahalli,Horamavu,7,8,0,,0,,0,,482.35,3.04,4.4,4.6,Cash
5/1/2025,7:27,BKG113770,Success,CUST16538,Prime Plus,Kammanahalli,RT Nagar,4,13,0,,0,,0,,580.58,17.8,3.6,3.7,Debit Card
5/7/2025,10:43,BKG113771,Cancelled by Driver,CUST15161,Prime SUV,HSR Sector 2,Marathahalli,,,0,,1,More than permitted people in there,0,,,,,,
5/23/2025,18:03,BKG113772,Cancelled by Driver,CUST10705,Mini,Electronic City,Hulimavu,,,0,,1,The customer was coughing/sick,0,,,,,,
5/29/2025,16:07,BKG113773,Success,CUST19416,Prime Plus,Koramangala,Nagarbhavi,2,10,0,,0,,0,,177.26,6.96,4.5,4.3,Wallet
5/17/2025,7:06,BKG113774,Success,CUST11656,Mini,RT Nagar,Electronic City,2,9,0,,0,,0,,725.25,14.28,4,4.3,Cash
5/17/2025,7:33,BKG113775,Cancelled by Driver,CUST14669,eBike,Ulsoor,Hulimavu,,,0,,1,Customer related issue,0,,,,,,
5/8/2025,16:11,BKG113776,Success,CUST11601,Auto,HSR Sector 6,Hebbal,10,11,0,,0,,0,,429.6,20.31,3.7,4.3,Cash
5/23/2025,21:19,BKG113777,Success,CUST12803,Prime Plus,RT Nagar,Kalena Agrahara,10,11,0,,0,,0,,353.44,18.53,4.4,4.2,Cash
5/13/2025,11:29,BKG113778,Success,CUST17817,Auto,Banashankari,MG Road,10,5,0,,0,,0,,616.81,12.98,4.7,4,Wallet
5/5/2025,13:58,BKG113779,Cancelled by Driver,CUST11221,Prime Sedan,HSR Sector 7,Hoodi,,,0,,1,Personal & Car related issues,0,,,,,,
5/18/2025,6:53,BKG113780,Cancelled by Driver,CUST18367,Prime Plus,Vijayanagar,Horamavu,,,0,,1,The customer was coughing/sick,0,,,,,,
5/8/2025,15:46,BKG113781,Cancelled by Driver,CUST15399,Prime SUV,Domlur,MG Road,,,0,,1,Personal & Car related issues,0,,,,,,
5/13/2025,10:48,BKG113782,Cancelled by Driver,CUST15440,Auto,Brookefield,Bannerghatta Road,,,0,,1,Personal & Car related issues,0,,,,,,
5/10/2025,7:13,BKG113783,Cancelled by Driver,CUST17408,eBike,Kalyan Nagar,Basavanagudi,,,0,,1,The customer was coughing/sick,0,,,,,,
5/3/2025,20:33,BKG113784,Success,CUST17091,Prime Plus,Koramangala,Frazer Town,4,8,0,,0,,0,,377.95,4.85,3.2,4.6,Net Banking
5/11/2025,22:00,BKG113785,Success,CUST14422,Prime Sedan,Whitefield,Indiranagar,3,9,0,,0,,0,,170.84,20.69,3.9,4.7,Cash
5/11/2025,20:44,BKG113786,Success,CUST17971,Prime SUV,Nagarbhavi,Rajajinagar,8,7,0,,0,,0,,120.63,2.91,4.9,3.5,Debit Card
5/14/2025,14:19,BKG113787,Success,CUST19757,Mini,Kalena Agrahara,Bellandur,10,6,0,,0,,0,,220.34,2.01,3.7,3.7,Net Banking
5/30/2025,18:17,BKG113788,Cancelled by Customer,CUST14150,Prime SUV,Vijayanagar,Vijayanagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/30/2025,23:53,BKG113789,Cancelled by Driver,CUST13250,Auto,HSR Layout,Yelahanka,,,0,,1,The customer was coughing/sick,0,,,,,,
5/9/2025,14:48,BKG113790,Success,CUST12630,Bike,KR Puram,Electronic City,8,9,0,,0,,0,,55.25,20.5,4.5,3.7,Net Banking
5/31/2025,11:33,BKG113791,Success,CUST11488,Bike,Whitefield,Hulimavu,2,9,0,,0,,0,,520.15,19.56,3.2,3.7,Debit Card
5/7/2025,16:13,BKG113792,Incomplete,CUST13036,Bike,Jayanagar,Vijayanagar,,,0,,0,,1,Customer Demand,,,,,
5/21/2025,17:36,BKG113793,Success,CUST16857,Prime Sedan,Yelahanka,Yelahanka,3,12,0,,0,,0,,576.24,18.91,4,4.1,Credit Card
5/9/2025,1:30,BKG113794,Success,CUST15808,Prime SUV,MG Road,Sarjapur Road,9,6,0,,0,,0,,301.18,7.77,4.8,4.4,Cash
5/29/2025,23:52,BKG113795,Success,CUST10697,eBike,BTM Layout,HSR Sector 6,6,15,0,,0,,0,,334.49,11.78,3.4,3.8,Cash
5/19/2025,17:33,BKG113796,Cancelled by Customer,CUST12476,Mini,Yeshwanthpur,Kalena Agrahara,,,1,AC is not working,0,,0,,,,,,
5/11/2025,0:56,BKG113797,Success,CUST16165,Auto,RT Nagar,Shivajinagar,2,11,0,,0,,0,,500.2,19.39,3.6,3.7,UPI
5/31/2025,10:04,BKG113798,Success,CUST14710,Bike,Horamavu,Nagarbhavi,9,14,0,,0,,0,,644.9,9.06,3,4.4,Cash
5/25/2025,3:12,BKG113799,Success,CUST19357,Prime Plus,Yelahanka,Yeshwanthpur,2,12,0,,0,,0,,764.23,8.47,4.9,4.2,Debit Card
5/2/2025,0:55,BKG113800,Success,CUST19613,Prime Sedan,RT Nagar,Rajajinagar,7,12,0,,0,,0,,554.71,17.69,3.2,4.2,Debit Card
5/11/2025,0:40,BKG113801,Success,CUST14711,Prime Sedan,Koramangala,JP Nagar,9,15,0,,0,,0,,546.18,22.95,4.8,5,UPI
5/7/2025,11:21,BKG113802,Cancelled by Driver,CUST12125,Bike,Kammanahalli,Jayanagar,,,0,,1,Personal & Car related issues,0,,,,,,
5/10/2025,9:10,BKG113803,Success,CUST11287,Bike,Arekere,Devanahalli,5,13,0,,0,,0,,418.2,13.68,4.4,4,Wallet
5/8/2025,9:07,BKG113804,Success,CUST19029,Prime Plus,Basavanagudi,RT Nagar,6,12,0,,0,,0,,269.46,5.69,3.7,4.5,UPI
5/12/2025,22:59,BKG113805,Cancelled by Customer,CUST14056,Prime Plus,Hoodi,Kudlu Gate,,,1,AC is not working,0,,0,,,,,,
5/23/2025,12:56,BKG113806,Success,CUST11598,Prime Sedan,HSR Sector 5,Yeshwanthpur,7,11,0,,0,,0,,521.68,10.39,3,4.9,Credit Card
5/4/2025,3:45,BKG113807,Cancelled by Driver,CUST16835,Prime Plus,Hulimavu,HSR Sector 5,,,0,,1,Customer related issue,0,,,,,,
5/27/2025,23:43,BKG113808,Cancelled by Customer,CUST19706,Mini,HSR Sector 4,Electronic City,,,1,Wrong Address,0,,0,,,,,,
5/6/2025,8:56,BKG113809,Success,CUST16225,Bike,MG Road,Jayanagar,6,11,0,,0,,0,,766.97,4.84,4.3,3.9,Net Banking
5/8/2025,12:14,BKG113810,Success,CUST10069,Mini,Electronic City,Nagarbhavi,4,11,0,,0,,0,,336,7.94,4.4,3,Wallet
5/17/2025,21:10,BKG113811,Success,CUST12997,Prime SUV,Arekere,Jayanagar,5,11,0,,0,,0,,582.28,12.63,3.4,3.9,Cash
5/7/2025,10:25,BKG113812,Incomplete,CUST12184,Prime Sedan,HSR Sector 3,BTM Layout,,,0,,0,,1,Vehicle Breakdown,,,,,
5/7/2025,12:01,BKG113813,Success,CUST14630,eBike,JP Nagar,Electronic City,9,13,0,,0,,0,,681.19,23.73,4.5,3.2,Debit Card
5/17/2025,8:53,BKG113814,Success,CUST17546,Auto,RT Nagar,HSR Sector 5,2,12,0,,0,,0,,749.47,5.06,3.3,3.5,Net Banking
5/13/2025,8:18,BKG113815,Success,CUST15273,Bike,HSR Sector 2,Devanahalli,10,5,0,,0,,0,,539.84,6.71,3.5,4.7,Debit Card
5/27/2025,18:03,BKG113816,Incomplete,CUST16330,Mini,Electronic City,HSR Sector 2,,,0,,0,,1,Other Issue,,,,,
5/17/2025,3:48,BKG113817,Success,CUST14217,Prime SUV,RT Nagar,Rajajinagar,3,8,0,,0,,0,,525.31,24.82,3.8,4,Wallet
5/22/2025,7:39,BKG113818,Success,CUST13026,Prime Sedan,Indiranagar,Frazer Town,3,7,0,,0,,0,,289.03,19.35,4.1,4.6,UPI
5/5/2025,22:01,BKG113819,Cancelled by Customer,CUST19520,Prime SUV,Whitefield,Malleshwaram,,,1,AC is not working,0,,0,,,,,,
5/6/2025,14:12,BKG113820,Success,CUST19663,Prime Sedan,Marathahalli,Hoodi,7,15,0,,0,,0,,770.92,7.78,4.7,4.9,Credit Card
5/22/2025,18:38,BKG113821,Success,CUST17083,Mini,HSR Sector 6,HSR Sector 4,2,5,0,,0,,0,,680.53,4.5,3.6,4.1,Cash
5/28/2025,12:51,BKG113822,Incomplete,CUST13264,Prime Plus,HSR Sector 2,Hoodi,,,0,,0,,1,Other Issue,,,,,
5/23/2025,23:45,BKG113823,Success,CUST19655,Prime Plus,Hoodi,Devanahalli,6,7,0,,0,,0,,536.9,2.48,4.2,3.3,Debit Card
5/22/2025,2:01,BKG113824,Success,CUST16085,Bike,Jayanagar,Basavanagudi,4,9,0,,0,,0,,282.86,2.95,3.6,3.8,Net Banking
5/21/2025,22:46,BKG113825,Incomplete,CUST19829,Bike,KR Puram,Kalena Agrahara,,,0,,0,,1,Other Issue,,,,,
5/22/2025,8:23,BKG113826,Success,CUST19369,Auto,Hulimavu,Jayanagar,5,9,0,,0,,0,,745.67,15.04,4.1,4.9,Credit Card
5/1/2025,8:54,BKG113827,Success,CUST11123,Prime SUV,Rajajinagar,Kalyan Nagar,5,7,0,,0,,0,,613.9,2.79,3.3,4.4,Credit Card
5/17/2025,13:24,BKG113828,Success,CUST13896,Mini,Bellandur,Kalena Agrahara,10,10,0,,0,,0,,276.23,22.53,4.6,3.4,UPI
5/30/2025,18:37,BKG113829,Success,CUST16766,Bike,Arekere,HSR Sector 3,6,15,0,,0,,0,,441.05,13.36,3.6,5,Debit Card
5/7/2025,20:15,BKG113830,Success,CUST14498,eBike,Nagarbhavi,Magadi Road,5,6,0,,0,,0,,263.31,10.41,4.6,3.7,UPI
5/12/2025,0:11,BKG113831,Incomplete,CUST15805,Prime Plus,HSR Sector 2,Sarjapur Road,,,0,,0,,1,Vehicle Breakdown,,,,,
5/21/2025,5:00,BKG113832,Success,CUST10492,Prime Sedan,Indiranagar,KR Puram,3,6,0,,0,,0,,561.29,2.87,3.1,3.4,Debit Card
5/30/2025,17:55,BKG113833,Success,CUST11044,eBike,Bellandur,BTM Layout,9,11,0,,0,,0,,712.78,7.24,3.8,4.3,Debit Card
5/3/2025,14:08,BKG113834,Success,CUST15158,Prime SUV,Jayanagar,Banashankari,10,6,0,,0,,0,,342.97,2.81,4.4,4.2,Cash
5/27/2025,5:39,BKG113835,Cancelled by Driver,CUST12706,Prime Plus,Arekere,Horamavu,,,0,,1,More than permitted people in there,0,,,,,,
5/4/2025,13:48,BKG113836,Cancelled by Driver,CUST13530,Prime Sedan,HSR Sector 3,Devanahalli,,,0,,1,The customer was coughing/sick,0,,,,,,
5/29/2025,1:40,BKG113837,Cancelled by Driver,CUST10127,Prime Sedan,HSR Sector 7,HSR Sector 2,,,0,,1,More than permitted people in there,0,,,,,,
5/19/2025,8:10,BKG113838,Success,CUST10074,Prime SUV,Bellandur,HSR Sector 5,8,9,0,,0,,0,,507.94,13.55,4.5,3.4,UPI
